1,'amp','enot','alpha*reff','ssC51',1
2,'amp','enot','alpha*reff','ssC71',1
3,'amp','enot','alpha*reff','ssC61',1
4,'amp','enot','alpha*reff','ssC91',1
5,'amp','enot','alpha*reff','ssR11',1
